; "GeForce GTX 1080", "CC", 6.1, "Multiprocessors", 20, "Memory [MiB]", 8113, "MemoryFree [MiB]", 8000, "MemClock [MHz]", 5005, "GPUClock [MHz]", 1847, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 743.662
; "Time_ContextDestroy [ms]", 130.397
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Outplace","Real","float",2,"radix357",243,243,0,2,"Success",1.26078,0.1811,0.942165,0.04416,0.056992,0.059392,0.056544,0.116915,2.50383,473364,950272,236196,37
"CuFFT","Outplace","Real","float",2,"radix357",243,243,0,3,"Success",2.37029,0.458581,1.72391,0.07936,0.13312,0.128192,0.091488,0.231805,4.78786,473364,950272,236196,37
"CuFFT","Outplace","Real","float",2,"radix357",243,243,0,4,"Success",2.22837,0.419959,1.66915,0.074368,0.118816,0.118464,0.08704,0.214763,4.53553,473364,950272,236196,37
"CuFFT","Outplace","Real","float",2,"radix357",125,625,0,0,"Success",1.06802,0.184522,0.781948,0.054464,0.059392,0.05632,0.06896,0.073543,2.11083,625500,1.25338e+06,312500,52
"CuFFT","Outplace","Real","float",2,"radix357",125,625,0,1,"Success",1.06928,0.183195,0.814425,0.054944,0.059392,0.057088,0.070272,0.073194,2.14296,625500,1.25338e+06,312500,52
"CuFFT","Outplace","Real","float",2,"radix357",125,625,0,2,"Success",1.06669,0.182985,0.782018,0.0544,0.060416,0.05632,0.069536,0.072565,2.10706,625500,1.25338e+06,312500,52
"CuFFT","Outplace","Real","float",2,"radix357",125,625,0,3,"Success",1.06893,0.184243,0.782647,0.054848,0.059392,0.056896,0.070016,0.074661,2.11341,625500,1.25338e+06,312500,52
"CuFFT","Outplace","Real","float",2,"radix357",125,625,0,4,"Success",1.09812,0.182916,0.783834,0.05472,0.059296,0.059392,0.076672,0.073055,2.14093,625500,1.25338e+06,312500,52
"CuFFT","Outplace","Real","float",2,"radix357",343,343,0,0,"Success",1.38524,0.18103,0.937556,0.077824,0.083968,0.078752,0.098272,0.119708,2.6264,942564,1.88826e+06,470596,63
"CuFFT","Outplace","Real","float",2,"radix357",343,343,0,1,"Success",1.37938,0.181799,0.938674,0.077664,0.084992,0.078528,0.097632,0.117264,2.61998,942564,1.88826e+06,470596,63
"CuFFT","Outplace","Real","float",2,"radix357",343,343,0,2,"Success",1.47715,0.187525,0.930292,0.078048,0.084992,0.078848,0.098304,0.122782,2.72062,942564,1.88826e+06,470596,63
"CuFFT","Outplace","Real","float",2,"radix357",343,343,0,3,"Success",1.38315,0.181519,0.937696,0.07728,0.0848,0.078848,0.098016,0.126414,2.63171,942564,1.88826e+06,470596,63
"CuFFT","Outplace","Real","float",2,"radix357",343,343,0,4,"Success",1.38217,0.181379,0.937836,0.077824,0.084928,0.078688,0.09824,0.117195,2.62144,942564,1.88826e+06,470596,63
"CuFFT","Outplace","Real","float",2,"radix357",243,729,0,0,"Success",1.98812,0.272313,1.23522,0.14368,0.12672,0.110592,0.191904,0.167132,3.66586,1.41815e+06,2.83853e+06,708588,38
"CuFFT","Outplace","Real","float",2,"radix357",243,729,0,1,"Success",1.97834,0.275456,1.24821,0.145312,0.124928,0.110592,0.193216,0.168808,3.67396,1.41815e+06,2.83853e+06,708588,38
"CuFFT","Outplace","Real","float",2,"radix357",243,729,0,2,"Success",1.99063,0.284466,1.24633,0.145888,0.126944,0.11264,0.198176,0.168179,3.69281,1.41815e+06,2.83853e+06,708588,38
"CuFFT","Outplace","Real","float",2,"radix357",243,729,0,3,"Success",1.943,0.266726,1.22028,0.143776,0.126976,0.109568,0.194528,0.166154,3.59923,1.41815e+06,2.83853e+06,708588,38
"CuFFT","Outplace","Real","float",2,"radix357",243,729,0,4,"Success",1.94216,0.266726,1.22132,0.144384,0.125952,0.109568,0.195584,0.171462,3.61334,1.41815e+06,2.83853e+06,708588,38
"CuFFT","Outplace","Real","float",2,"radix357",625,625,0,0,"Success",1.91136,0.350257,0.94915,0.245408,0.200704,0.160544,0.241728,0.188782,3.40234,3.1275e+06,6.26074e+06,1.5625e+06,53
"CuFFT","Outplace","Real","float",2,"radix357",625,625,0,1,"Success",1.9189,0.340688,1.03778,0.253888,0.201504,0.159744,0.240896,0.164757,3.46499,3.1275e+06,6.26074e+06,1.5625e+06,53
"CuFFT","Outplace","Real","float",2,"radix357",625,625,0,2,"Success",1.90703,0.342365,0.948382,0.244512,0.20144,0.158496,0.241088,0.163569,3.36421,3.1275e+06,6.26074e+06,1.5625e+06,53
"CuFFT","Outplace","Real","float",2,"radix357",625,625,0,3,"Success",1.90919,0.341387,0.951664,0.244416,0.19968,0.15872,0.24576,0.174814,3.37992,3.1275e+06,6.26074e+06,1.5625e+06,53
"CuFFT","Outplace","Real","float",2,"radix357",625,625,0,4,"Success",1.92226,0.34879,0.967937,0.255456,0.196608,0.159744,0.24784,0.171601,3.41352,3.1275e+06,6.26074e+06,1.5625e+06,53
"CuFFT","Outplace","Real","float",2,"radix357",729,729,0,0,"Success",2.46416,0.439794,1.0998,0.34896,0.283648,0.2304,0.361856,0.215742,4.22243,4.25444e+06,8.51558e+06,2.12576e+06,39
"CuFFT","Outplace","Real","float",2,"radix357",729,729,0,1,"Success",2.47254,0.427921,1.10043,0.351904,0.279552,0.23136,0.37408,0.199329,4.20315,4.25444e+06,8.51558e+06,2.12576e+06,39
"CuFFT","Outplace","Real","float",2,"radix357",729,729,0,2,"Success",2.47799,0.431693,1.09736,0.362496,0.2824,0.232448,0.363488,0.199538,4.20958,4.25444e+06,8.51558e+06,2.12576e+06,39
"CuFFT","Outplace","Real","float",2,"radix357",729,729,0,3,"Success",2.51417,0.437839,1.10294,0.347744,0.281344,0.232224,0.361792,0.200027,4.25805,4.25444e+06,8.51558e+06,2.12576e+06,39
"CuFFT","Outplace","Real","float",2,"radix357",729,729,0,4,"Success",2.46695,0.430435,1.09868,0.34816,0.277312,0.229344,0.372736,0.197861,4.19693,4.25444e+06,8.51558e+06,2.12576e+06,39
"CuFFT","Outplace","Real","float",2,"radix357",343,2401,0,0,"Success",2.62067,0.342295,0.947683,0.46592,0.377856,0.31744,0.398016,0.16748,4.08107,6.58972e+06,1.3183e+07,3.29417e+06,64
"CuFFT","Outplace","Real","float",2,"radix357",343,2401,0,1,"Success",2.63094,0.344739,0.947893,0.481504,0.377568,0.318464,0.388736,0.169156,4.09566,6.58972e+06,1.3183e+07,3.29417e+06,64
"CuFFT","Outplace","Real","float",2,"radix357",343,2401,0,2,"Success",2.64226,0.341806,1.03163,0.499296,0.372704,0.316416,0.389728,0.169157,4.18764,6.58972e+06,1.3183e+07,3.29417e+06,64
"CuFFT","Outplace","Real","float",2,"radix357",343,2401,0,3,"Success",2.60971,0.349488,0.946845,0.467968,0.377856,0.314368,0.388448,0.167551,4.07646,6.58972e+06,1.3183e+07,3.29417e+06,64
"CuFFT","Outplace","Real","float",2,"radix357",343,2401,0,4,"Success",2.61208,0.355076,0.94894,0.466464,0.376832,0.31744,0.387296,0.175093,4.09406,6.58972e+06,1.3183e+07,3.29417e+06,64
"CuFFT","Outplace","Real","float",2,"radix357",729,2187,0,0,"Success",4.41519,0.435114,1.11433,0.977888,0.730016,0.59392,0.836128,0.206801,6.17443,1.27575e+07,2.55222e+07,6.37729e+06,40
"CuFFT","Outplace","Real","float",2,"radix357",729,2187,0,1,"Success",4.39954,0.443356,1.11929,0.986848,0.73408,0.590784,0.82944,0.218954,6.18407,1.27575e+07,2.55222e+07,6.37729e+06,40
"CuFFT","Outplace","Real","float",2,"radix357",729,2187,0,2,"Success",4.41498,0.436023,1.11223,0.985152,0.72672,0.596896,0.836128,0.209246,6.17555,1.27575e+07,2.55222e+07,6.37729e+06,40
"CuFFT","Outplace","Real","float",2,"radix357",729,2187,0,3,"Success",4.41051,0.44573,1.11468,0.982176,0.73728,0.590816,0.835808,0.206801,6.18079,1.27575e+07,2.55222e+07,6.37729e+06,40
"CuFFT","Outplace","Real","float",2,"radix357",729,2187,0,4,"Success",4.40513,0.437769,1.11956,0.989408,0.728064,0.591712,0.83056,0.208757,6.17415,1.27575e+07,2.55222e+07,6.37729e+06,40
"CuFFT","Outplace","Real","float",2,"radix357",625,3125,0,0,"Success",4.53574,0.348231,0.962979,1.07354,0.884736,0.695136,0.798048,0.174255,6.02414,1.56275e+07,3.12607e+07,7.8125e+06,54
"CuFFT","Outplace","Real","float",2,"radix357",625,3125,0,1,"Success",4.5078,0.370021,0.979462,1.05859,0.882688,0.695872,0.779936,0.190389,6.0506,1.56275e+07,3.12607e+07,7.8125e+06,54
"CuFFT","Outplace","Real","float",2,"radix357",625,3125,0,2,"Success",4.49509,0.369393,0.977017,1.06195,0.882688,0.69632,0.7656,0.19444,6.03887,1.56275e+07,3.12607e+07,7.8125e+06,54
"CuFFT","Outplace","Real","float",2,"radix357",625,3125,0,3,"Success",4.49425,0.347183,0.964725,1.06832,0.884736,0.698176,0.758368,0.182846,5.99194,1.56275e+07,3.12607e+07,7.8125e+06,54
"CuFFT","Outplace","Real","float",2,"radix357",625,3125,0,4,"Success",4.58637,0.354726,0.961163,1.0753,0.883712,0.696928,0.76016,0.174745,6.07994,1.56275e+07,3.12607e+07,7.8125e+06,54
"CuFFT","Outplace","Real","float",2,"radix357",2187,2187,0,0,"Success",9.30111,0.40215,0.988681,2.5712,2.21875,1.68243,1.67834,0.197862,10.8926,3.82725e+07,7.65645e+07,1.91319e+07,41
"CuFFT","Outplace","Real","float",2,"radix357",2187,2187,0,1,"Success",9.34379,0.515851,0.982325,2.56272,2.21798,1.67936,1.69517,0.201284,11.0461,3.82725e+07,7.65645e+07,1.91319e+07,41
"CuFFT","Outplace","Real","float",2,"radix357",2187,2187,0,2,"Success",9.3389,0.513966,0.977017,2.5672,2.21696,1.67808,1.70189,0.201214,11.044,3.82725e+07,7.65645e+07,1.91319e+07,41
"CuFFT","Outplace","Real","float",2,"radix357",2187,2187,0,3,"Success",9.32856,0.525839,0.981976,2.57478,2.21491,1.68346,1.67837,0.218046,11.0574,3.82725e+07,7.65645e+07,1.91319e+07,41
"CuFFT","Outplace","Real","float",2,"radix357",2187,2187,0,4,"Success",9.306,0.495947,0.983721,2.56576,2.22003,1.68019,1.65786,0.228802,11.0175,3.82725e+07,7.65645e+07,1.91319e+07,41
"CuFFT","Outplace","Real","float",2,"radix357",2401,2401,0,0,"Success",10.9393,0.395165,0.982814,3.12534,2.65216,2.00794,1.95981,0.208199,12.5282,4.6128e+07,9.22767e+07,2.30592e+07,65
"CuFFT","Outplace","Real","float",2,"radix357",2401,2401,0,1,"Success",10.9455,0.509915,0.992871,3.10314,2.65626,2.00704,1.9631,0.206942,12.6582,4.6128e+07,9.22767e+07,2.30592e+07,65
"CuFFT","Outplace","Real","float",2,"radix357",2401,2401,0,2,"Success",10.9367,0.544487,1.07878,3.09789,2.65728,2.00896,1.96522,0.210643,12.7735,4.6128e+07,9.22767e+07,2.30592e+07,65
"CuFFT","Outplace","Real","float",2,"radix357",2401,2401,0,3,"Success",10.9765,0.496435,0.992103,3.10886,2.65696,2.01114,1.99085,0.209874,12.6779,4.6128e+07,9.22767e+07,2.30592e+07,65
"CuFFT","Outplace","Real","float",2,"radix357",2401,2401,0,4,"Success",10.9795,0.495179,0.987632,3.11245,2.65933,2.00806,1.96822,0.215811,12.6809,4.6128e+07,9.22767e+07,2.30592e+07,65
"CuFFT","Outplace","Real","float",2,"radix357",3125,3125,0,0,"Success",17.5901,0.50789,1.01382,5.24016,4.40832,3.36998,3.20106,0.253525,19.3682,7.81375e+07,1.56301e+08,3.90625e+07,55
"CuFFT","Outplace","Real","float",2,"radix357",3125,3125,0,1,"Success",23.5235,0.551121,1.83865,7.26122,4.42778,3.3873,6.14496,0.406829,26.3232,7.81375e+07,1.56301e+08,3.90625e+07,55
"CuFFT","Outplace","Real","float",2,"radix357",3125,3125,0,2,"Success",20.5119,0.804926,1.47289,6.00589,4.42163,3.3751,4.82304,0.325812,23.1187,7.81375e+07,1.56301e+08,3.90625e+07,55
"CuFFT","Outplace","Real","float",2,"radix357",3125,3125,0,3,"Success",19.4173,0.691364,1.30087,5.80016,4.42026,3.3792,4.12832,0.289285,21.7019,7.81375e+07,1.56301e+08,3.90625e+07,55
"CuFFT","Outplace","Real","float",2,"radix357",3125,3125,0,4,"Success",19.0104,0.62257,1.1996,5.71728,4.41446,3.37101,3.90557,0.270986,21.1067,7.81375e+07,1.56301e+08,3.90625e+07,55
"CuFFT","Outplace","Real","float",2,"radix357",2187,6561,0,0,"Success",25.0933,0.594563,1.04141,7.42406,6.52493,5.03706,4.63773,0.254085,26.9862,1.148e+08,2.29618e+08,5.73956e+07,42
"CuFFT","Outplace","Real","float",2,"radix357",2187,6561,0,1,"Success",25.0702,0.561668,1.04169,7.43814,6.53693,5.03398,4.63053,0.256459,26.933,1.148e+08,2.29618e+08,5.73956e+07,42
"CuFFT","Outplace","Real","float",2,"radix357",2187,6561,0,2,"Success",25.0958,0.570048,1.04414,7.38765,6.52867,5.03386,4.67926,0.249265,26.9621,1.148e+08,2.29618e+08,5.73956e+07,42
"CuFFT","Outplace","Real","float",2,"radix357",2187,6561,0,3,"Success",25.0665,0.563204,1.04071,7.40688,6.52288,5.03072,4.63565,0.256948,26.9302,1.148e+08,2.29618e+08,5.73956e+07,42
"CuFFT","Outplace","Real","float",2,"radix357",2187,6561,0,4,"Success",33.6105,0.576055,1.04036,7.39264,6.52579,5.03286,4.64189,0.250243,35.4863,1.148e+08,2.29618e+08,5.73956e+07,42
"CuFFT","Outplace","Real","float",2,"radix357",2401,16807,0,0,"Success",68.6052,0.603573,1.21888,20.7714,18.6868,14.7978,12.6589,0.361222,70.7919,3.22838e+08,6.45698e+08,1.61414e+08,66
"CuFFT","Outplace","Real","float",2,"radix357",2401,16807,0,1,"Success",68.6035,0.615166,1.21364,20.774,18.6878,14.7804,12.6594,0.348301,70.7835,3.22838e+08,6.45698e+08,1.61414e+08,66
"CuFFT","Outplace","Real","float",2,"radix357",2401,16807,0,2,"Success",68.6122,0.603014,1.21504,20.775,18.6962,14.7937,12.6512,0.347463,70.7808,3.22838e+08,6.45698e+08,1.61414e+08,66
"CuFFT","Outplace","Real","float",2,"radix357",2401,16807,0,3,"Success",68.5795,0.612792,1.21106,20.78,18.6788,14.7782,12.6399,0.356752,70.7631,3.22838e+08,6.45698e+08,1.61414e+08,66
"CuFFT","Outplace","Real","float",2,"radix357",2401,16807,0,4,"Success",68.6274,0.611255,1.21664,20.8037,18.7051,14.7855,12.6448,0.351234,70.8094,3.22838e+08,6.45698e+08,1.61414e+08,66
"CuFFT","Outplace","Real","float",2,"radix357",6561,6561,0,0,"Success",71.667,0.645198,1.23047,21.9885,19.4518,14.9367,13.5263,0.361292,73.9069,3.444e+08,6.88853e+08,1.72187e+08,43
"CuFFT","Outplace","Real","float",2,"radix357",6561,6561,0,1,"Success",71.494,0.65344,1.32406,21.8993,19.4499,14.9347,13.4676,0.371349,73.846,3.444e+08,6.88853e+08,1.72187e+08,43
"CuFFT","Outplace","Real","float",2,"radix357",6561,6561,0,2,"Success",71.5516,0.656373,1.22761,21.8952,19.458,14.9248,13.4837,0.380917,73.8193,3.444e+08,6.88853e+08,1.72187e+08,43
"CuFFT","Outplace","Real","float",2,"radix357",6561,6561,0,3,"Success",71.5405,0.646665,1.2311,21.8928,19.454,14.935,13.5319,0.378054,73.7991,3.444e+08,6.88853e+08,1.72187e+08,43
"CuFFT","Outplace","Real","float",2,"radix357",6561,6561,0,4,"Success",71.5273,0.647224,1.24032,21.8657,19.4629,14.9268,13.4996,0.367577,73.7854,3.444e+08,6.88853e+08,1.72187e+08,43
"CuFFT","Outplace","Real","float",2,"radix357",3125,15625,0,0,"Success",81.3485,0.667338,1.25925,24.81,22.0947,17.4219,15.2511,0.392371,83.6704,3.90638e+08,7.81302e+08,1.95312e+08,56
"CuFFT","Outplace","Real","float",2,"radix357",3125,15625,0,1,"Success",81.369,0.650018,1.25813,24.8174,22.1061,17.4316,15.2504,0.391394,83.6715,3.90638e+08,7.81302e+08,1.95312e+08,56
"CuFFT","Outplace","Real","float",2,"radix357",3125,15625,0,2,"Success",81.4492,0.667129,1.26428,24.8146,22.1153,17.4446,15.31,0.384339,83.7678,3.90638e+08,7.81302e+08,1.95312e+08,56
"CuFFT","Outplace","Real","float",2,"radix357",3125,15625,0,3,"Success",81.3555,0.657071,1.25876,24.8354,22.0692,17.4285,15.2583,0.382873,83.6571,3.90638e+08,7.81302e+08,1.95312e+08,56
"CuFFT","Outplace","Real","float",2,"radix357",3125,15625,0,4,"Success",81.391,0.644081,1.25988,24.8212,22.0854,17.451,15.2695,0.385107,83.6831,3.90638e+08,7.81302e+08,1.95312e+08,56
"CuFFT","Outplace","Real","float",2,"radix357",6561,19683,0,0,"Success",213.152,0.929943,1.76113,65.4053,58.5298,46.7282,40.0028,0.711479,216.557,1.03315e+09,2.06635e+09,5.16561e+08,44
"CuFFT","Outplace","Real","float",2,"radix357",6561,19683,0,1,"Success",213.066,0.934414,1.7744,65.3405,58.5274,46.69,39.9982,0.710431,216.488,1.03315e+09,2.06635e+09,5.16561e+08,44
"CuFFT","Outplace","Real","float",2,"radix357",6561,19683,0,2,"Success",213.184,0.932668,1.7531,65.4192,58.541,46.721,39.9826,0.714761,216.588,1.03315e+09,2.06635e+09,5.16561e+08,44
"CuFFT","Outplace","Real","float",2,"radix357",6561,19683,0,3,"Success",213.076,0.932109,1.75945,65.3678,58.5174,46.677,39.9985,0.720488,216.491,1.03315e+09,2.06635e+09,5.16561e+08,44
"CuFFT","Outplace","Real","float",2,"radix357",6561,19683,0,4,"Success",213.196,0.925195,1.75987,65.4827,58.5163,46.6838,39.9601,0.711549,216.596,1.03315e+09,2.06635e+09,5.16561e+08,44
"CuFFT","Outplace","Real","float",2,"radix357",15625,15625,0,0,"Success",410.573,1.53673,3.04315,128.376,110.774,87.8066,79.275,1.50272,416.659,1.95319e+09,3.9065e+09,9.76562e+08,57
"CuFFT","Outplace","Real","float",2,"radix357",15625,15625,0,1,"Success",401.309,1.24256,2.47771,123.722,110.842,87.8121,75.4009,1.17111,406.203,1.95319e+09,3.9065e+09,9.76562e+08,57
"CuFFT","Outplace","Real","float",2,"radix357",15625,15625,0,2,"Success",401.35,1.2816,2.4893,123.819,110.817,87.8377,75.3691,1.17383,406.298,1.95319e+09,3.9065e+09,9.76562e+08,57
"CuFFT","Outplace","Real","float",2,"radix357",15625,15625,0,3,"Success",401.22,1.28097,2.50369,123.71,110.789,87.7814,75.4178,1.17236,406.18,1.95319e+09,3.9065e+09,9.76562e+08,57
"CuFFT","Outplace","Real","float",2,"radix357",15625,15625,0,4,"Success",401.453,1.28306,2.46584,123.97,110.78,87.8305,75.3859,1.16971,406.374,1.95319e+09,3.9065e+09,9.76562e+08,57
"CuFFT","Outplace","Real","float",2,"radix357",16807,16807,0,0,"Success",471.494,1.36191,2.69317,144.333,132.131,104.028,87.1757,1.33091,476.883,2.25987e+09,4.51987e+09,1.1299e+09,67
"CuFFT","Outplace","Real","float",2,"radix357",16807,16807,0,1,"Success",471.528,1.35828,2.70763,144.322,132.168,104.05,87.1634,1.3235,476.92,2.25987e+09,4.51987e+09,1.1299e+09,67
"CuFFT","Outplace","Real","float",2,"radix357",16807,16807,0,2,"Success",471.724,1.35402,2.70029,144.434,132.183,104.083,87.2019,1.3286,477.11,2.25987e+09,4.51987e+09,1.1299e+09,67
"CuFFT","Outplace","Real","float",2,"radix357",16807,16807,0,3,"Success",471.891,1.39579,2.69904,144.53,132.167,104.108,87.2633,1.32015,477.309,2.25987e+09,4.51987e+09,1.1299e+09,67
"CuFFT","Outplace","Real","float",2,"radix357",16807,16807,0,4,"Success",471.715,1.39698,2.69603,144.392,132.084,104.103,87.3011,1.32727,477.138,2.25987e+09,4.51987e+09,1.1299e+09,67
"CuFFT","Outplace","Real","float",2,"radix357",19683,19683,0,0,"Not enough GPU memory available. 8342929408<9298486740 (bytes)",0,0,0,0,0,0,0,0,0,3.09944e+09,0,0,45
"CuFFT","Outplace","Real","float",2,"radix357",19683,19683,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,45
"CuFFT","Outplace","Real","float",2,"radix357",19683,19683,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,45
"CuFFT","Outplace","Real","float",2,"radix357",19683,19683,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,45
"CuFFT","Outplace","Real","float",2,"radix357",19683,19683,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,45
"CuFFT","Outplace","Real","float",2,"radix357",19683,59049,0,0,"Not enough GPU memory available. 8342929408<27894669924 (bytes)",0,0,0,0,0,0,0,0,0,9.29817e+09,0,0,46
"CuFFT","Outplace","Real","float",2,"radix357",19683,59049,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,46
"CuFFT","Outplace","Real","float",2,"radix357",19683,59049,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,46
"CuFFT","Outplace","Real","float",2,"radix357",19683,59049,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,46
"CuFFT","Outplace","Real","float",2,"radix357",19683,59049,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,46
"CuFFT","Outplace","Real","float",2,"radix357",15625,78125,0,0,"Not enough GPU memory available. 8342929408<29297189068 (bytes)",0,0,0,0,0,0,0,0,0,9.76569e+09,0,0,58
"CuFFT","Outplace","Real","float",2,"radix357",15625,78125,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,58
"CuFFT","Outplace","Real","float",2,"radix357",15625,78125,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,58
"CuFFT","Outplace","Real","float",2,"radix357",15625,78125,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,58
"CuFFT","Outplace","Real","float",2,"radix357",15625,78125,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,58
"CuFFT","Outplace","Real","float",3,"radix357",9,9,9,0,"Success",1.39272,0.181449,1.1283,0.007552,0.070624,0.050176,0.012896,0.116287,2.82168,6156,14336,2916,31
"CuFFT","Outplace","Real","float",3,"radix357",9,9,9,1,"Success",1.39265,0.18117,1.12774,0.007584,0.0512,0.050976,0.012512,0.118941,2.82343,6156,14336,2916,31
"CuFFT","Outplace","Real","float",3,"radix357",9,9,9,2,"Success",1.40215,0.180541,1.12858,0.007616,0.049152,0.054016,0.013184,0.13249,2.84662,6156,14336,2916,31
"CuFFT","Outplace","Real","float",3,"radix357",9,9,9,3,"Success",1.35472,0.182078,1.1489,0.00736,0.050176,0.050048,0.012288,0.115728,2.80436,6156,14336,2916,31
"CuFFT","Outplace","Real","float",3,"radix357",9,9,9,4,"Success",1.36059,0.182078,1.12872,0.007296,0.04992,0.050176,0.013088,0.117614,2.79186,6156,14336,2916,31
"CuFFT","Outplace","Real","float",3,"radix357",9,9,27,0,"Success",1.39377,0.18131,1.12879,0.007936,0.057344,0.078848,0.013856,0.120547,2.82727,17820,36864,8748,32
"CuFFT","Outplace","Real","float",3,"radix357",9,9,27,1,"Success",1.4085,0.180472,1.15896,0.008192,0.058368,0.05712,0.013312,0.118592,2.86939,17820,36864,8748,32
"CuFFT","Outplace","Real","float",3,"radix357",9,9,27,2,"Success",1.38895,0.18124,1.1283,0.008192,0.058368,0.06656,0.024544,0.121315,2.82259,17820,36864,8748,32
"CuFFT","Outplace","Real","float",3,"radix357",9,9,27,3,"Success",1.4759,0.182218,1.12872,0.007968,0.057344,0.057024,0.013312,0.119919,2.90969,17820,36864,8748,32
"CuFFT","Outplace","Real","float",3,"radix357",9,9,27,4,"Success",1.38818,0.180471,1.13228,0.008192,0.058336,0.0768,0.013792,0.121734,2.82553,17820,36864,8748,32
"CuFFT","Outplace","Real","float",3,"radix357",9,27,27,0,"Success",1.40173,0.197583,1.22775,0.010112,0.070656,0.070656,0.017248,0.116077,2.94607,53460,110592,26244,33
"CuFFT","Outplace","Real","float",3,"radix357",9,27,27,1,"Success",1.40452,0.180611,1.12725,0.009952,0.069632,0.069632,0.016768,0.117684,2.83293,53460,110592,26244,33
"CuFFT","Outplace","Real","float",3,"radix357",9,27,27,2,"Success",1.40124,0.181589,1.1283,0.01024,0.069632,0.070272,0.017408,0.116077,2.83007,53460,110592,26244,33
"CuFFT","Outplace","Real","float",3,"radix357",9,27,27,3,"Success",1.40033,0.180681,1.12969,0.01024,0.070528,0.0696,0.017184,0.117264,2.83083,53460,110592,26244,33
"CuFFT","Outplace","Real","float",3,"radix357",9,27,27,4,"Success",1.40096,0.204916,1.23516,0.01024,0.070496,0.070656,0.016768,0.117684,2.96158,53460,110592,26244,33
"CuFFT","Outplace","Real","float",3,"radix357",25,25,25,0,"Success",1.41632,0.182009,1.13759,0.016192,0.072352,0.07168,0.023712,0.118452,2.8573,127500,260096,62500,48
"CuFFT","Outplace","Real","float",3,"radix357",25,25,25,1,"Success",1.4136,0.180681,1.13228,0.01536,0.07168,0.071424,0.02288,0.116566,2.84606,127500,260096,62500,48
"CuFFT","Outplace","Real","float",3,"radix357",25,25,25,2,"Success",1.41409,0.179982,1.13451,0.016032,0.071232,0.07168,0.023552,0.116985,2.84836,127500,260096,62500,48
"CuFFT","Outplace","Real","float",3,"radix357",25,25,25,3,"Success",1.41584,0.180961,1.13235,0.015296,0.071616,0.07168,0.024576,0.121595,2.8536,127500,260096,62500,48
"CuFFT","Outplace","Real","float",3,"radix357",25,25,25,4,"Success",1.41158,0.186548,1.12697,0.01536,0.070656,0.07168,0.023488,0.116427,2.84431,127500,260096,62500,48
"CuFFT","Outplace","Real","float",3,"radix357",27,27,27,0,"Success",1.52214,0.181729,1.12641,0.020608,0.071648,0.092864,0.026784,0.12411,2.95732,160380,327680,78732,34
"CuFFT","Outplace","Real","float",3,"radix357",27,27,27,1,"Success",1.42841,0.1811,1.1283,0.020864,0.071616,0.071264,0.026624,0.119151,2.85975,160380,327680,78732,34
"CuFFT","Outplace","Real","float",3,"radix357",27,27,27,2,"Success",1.42834,0.181239,1.12557,0.021024,0.071456,0.071264,0.026688,0.116915,2.85493,160380,327680,78732,34
"CuFFT","Outplace","Real","float",3,"radix357",27,27,27,3,"Success",1.42652,0.181729,1.12788,0.02096,0.071232,0.07168,0.02688,0.115867,2.85486,160380,327680,78732,34
"CuFFT","Outplace","Real","float",3,"radix357",27,27,27,4,"Success",1.51354,0.180891,1.12935,0.021152,0.070656,0.070656,0.026912,0.126065,2.95264,160380,327680,78732,34
"CuFFT","Outplace","Real","float",3,"radix357",27,27,81,0,"Success",1.49748,0.191018,1.27063,0.043936,0.079872,0.077824,0.05552,0.117404,3.0794,475308,958464,236196,35
"CuFFT","Outplace","Real","float",3,"radix357",27,27,81,1,"Success",1.49832,0.182008,1.13416,0.044704,0.078592,0.078816,0.056416,0.127252,2.94468,475308,958464,236196,35
"CuFFT","Outplace","Real","float",3,"radix357",27,27,81,2,"Success",1.52011,0.180541,1.13465,0.043616,0.079744,0.099328,0.056352,0.121665,2.95983,475308,958464,236196,35
"CuFFT","Outplace","Real","float",3,"radix357",27,27,81,3,"Success",1.50307,0.182986,1.16182,0.044032,0.079424,0.078848,0.056064,0.117055,2.96779,475308,958464,236196,35
"CuFFT","Outplace","Real","float",3,"radix357",27,27,81,4,"Success",1.49748,0.186338,1.19604,0.044032,0.078848,0.078848,0.05616,0.118382,3.00104,475308,958464,236196,35
