"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.3486,134217728,0,0,11
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1845,134217728,0,0,11
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.2411,134217728,0,0,12
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2906,134217728,0,0,12
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.1704,134217728,0,0,12
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.2853,134217728,0,0,12
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.2104,134217728,0,0,12
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.2039,134217728,0,0,13
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2412,134217728,0,0,13
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.3197,134217728,0,0,13
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.1941,134217728,0,0,13
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1687,134217728,0,0,13
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.2129,134217728,0,0,14
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2708,134217728,0,0,14
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.1605,134217728,0,0,14
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.2606,134217728,0,0,14
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.157,134217728,0,0,14
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1722,134217728,0,0,15
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.3695,134217728,0,0,15
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.3976,134217728,0,0,15
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.2071,134217728,0,0,15
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.3571,134217728,0,0,15
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1192,134217728,0,0,16
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.1445,134217728,0,0,16
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.3216,134217728,0,0,16
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.1872,134217728,0,0,16
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1777,134217728,0,0,16
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.3468,134217728,0,0,17
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2387,134217728,0,0,17
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.1796,134217728,0,0,17
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.3044,134217728,0,0,17
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.2551,134217728,0,0,17
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1425,134217728,0,0,18
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.3192,134217728,0,0,18
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.3177,134217728,0,0,18
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.2636,134217728,0,0,18
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1795,134217728,0,0,18
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1666,134217728,0,0,19
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2877,134217728,0,0,19
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.4448,134217728,0,0,19
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.247,134217728,0,0,19
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1815,134217728,0,0,19
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1939,134217728,0,0,20
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.1751,134217728,0,0,20
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.2452,134217728,0,0,20
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.1738,134217728,0,0,20
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.185,134217728,0,0,20
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.3667,134217728,0,0,21
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.1801,134217728,0,0,21
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.2782,134217728,0,0,21
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.1837,134217728,0,0,21
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.2121,134217728,0,0,21
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.2208,134217728,0,0,22
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2324,134217728,0,0,22
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.2674,134217728,0,0,22
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.2528,134217728,0,0,22
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1199,134217728,0,0,22
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.1813,134217728,0,0,23
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2268,134217728,0,0,23
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.2638,134217728,0,0,23
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.5789,134217728,0,0,23
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.2301,134217728,0,0,23
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.4328,134217728,0,0,24
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2867,134217728,0,0,24
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.1948,134217728,0,0,24
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.4424,134217728,0,0,24
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.4008,134217728,0,0,24
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.111,134217728,0,0,25
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.5488,134217728,0,0,25
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,3,"Success",0,0,0,0,0,0,0,0,0,51.2956,134217728,0,0,25
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",0,0,0,0,0,0,0,0,0,51.1764,134217728,0,0,25
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,5,"Success",0,0,0,0,0,0,0,0,0,51.1852,134217728,0,0,25
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,1,"Success",0,0,0,0,0,0,0,0,0,51.189,134217728,0,0,26
"cuFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,2,"Success",0,0,0,0,0,0,0,0,0,51.2441,134217728,0,0,26
