; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496261468,"CurrentTimeLocal","Wed May 31 22:11:08 2017","Hostname","taurusi2061"
; "Time_ContextCreate [ms]", 328.800672
; "Time_ContextDestroy [ms]", 153.92498
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,3,"Success",0.372863,0.947884,1.306402,7.2348799706,4.0993599892,4.0657601357,6.4198079109,0.381763,24.896985,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,3,"Success",0.371723,0.945744,1.304823,7.2201600075,4.0978560448,4.0692801476,6.4235839844,0.381555,24.882298,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,3,"Success",0.377579,0.94661,1.306467,7.2281599045,4.0982398987,4.0721921921,6.4265918732,0.377926,24.90134,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,3,"Success",0.373833,0.948575,1.306581,7.2173762321,4.0933761597,4.0713920593,6.4178881645,0.380742,24.876283,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,3,"Success",0.370096,0.94741,1.303308,7.2315840721,4.1078720093,4.0710721016,6.4143362045,0.381924,24.894144,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,3,"Success",0.368885,0.94997,1.305968,7.2359361649,4.0929918289,4.0803198814,6.4233279228,0.380547,24.905524,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,3,"Success",0.375188,0.946852,1.311027,7.22976017,4.1031999588,4.0736961365,6.4450240135,0.380733,24.932291,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,3,"Success",0.3711,0.947031,1.309965,7.2391037941,4.1061439514,4.0784959793,6.4204478264,0.384221,24.923809,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,4,"Warmup",0.382687,0.961853,1.307568,7.2438077927,4.0972161293,4.0680961609,6.4248957634,0.379547,24.935058,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,4,"Warmup",0.373503,0.948806,1.309416,7.2452158928,4.0898880959,4.070335865,6.4197120667,0.385322,24.909048,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,4,"Success",0.377217,0.950662,1.344839,7.2345280647,4.1065921783,4.0674881935,6.4232959747,0.37771,24.950757,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,4,"Success",0.370239,0.94905,1.306674,7.2447037697,4.1054401398,4.0693120956,6.4214081764,0.383436,24.917655,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,4,"Success",0.370729,1.047529,1.308023,7.2397441864,4.1007680893,4.0704960823,6.4469442368,0.377136,25.027966,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,4,"Success",0.387208,1.022698,1.301177,7.2393598557,4.0985279083,4.0763840675,6.4201278687,0.380604,24.992708,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,4,"Success",0.374349,0.956482,1.300733,7.2566080093,4.0928001404,4.0689921379,6.4223361015,0.376986,24.919093,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,4,"Success",0.373077,0.94938,1.318181,7.2285761833,4.1045761108,4.0664958954,6.5082240105,0.377333,24.992912,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,4,"Success",0.37284,0.94601,1.309338,7.2399997711,4.0916800499,4.0651202202,6.4198718071,0.382353,24.894099,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,4,"Success",0.375782,0.94634,1.305156,7.2425279617,4.0968642235,4.0509757996,6.4208960533,0.376504,24.88108,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,4,"Success",0.376369,0.948847,1.313595,7.2411198616,4.0930562019,4.0699839592,6.4269118309,0.382688,24.920328,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,4,"Success",0.371509,0.948354,1.299641,7.2396478653,4.0937280655,4.0907521248,6.4256639481,0.377075,24.91398,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,5,"Warmup",0.374389,0.950932,1.315266,7.2398080826,4.1093440056,4.063615799,6.4204797745,0.384384,24.927312,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,5,"Warmup",0.372337,0.948257,1.304359,7.2428479195,4.0984959602,4.0686402321,6.5158081055,0.376959,24.995731,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,5,"Success",0.377915,0.956688,1.327065,7.2397441864,4.1118397713,4.0811839104,6.4214401245,0.381903,24.964549,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,5,"Success",0.367383,0.977482,1.301901,7.2417597771,4.1115198135,4.0804800987,6.4220161438,0.38062,24.948582,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,5,"Success",0.370499,0.947073,1.30224,7.2298879623,4.1004800797,4.0583357811,6.6035199165,0.377302,25.057327,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,5,"Success",0.371862,0.948955,1.307093,7.2199678421,4.101088047,4.0682239532,6.4199361801,0.376585,24.881598,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,5,"Success",0.371933,0.945978,1.303928,7.236000061,4.1008000374,4.0688319206,6.4212799072,0.380976,24.896964,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,5,"Success",0.367964,1.112574,1.30096,7.2273921967,4.103328228,4.0834879875,6.4294080734,0.382043,25.076012,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,5,"Success",0.376016,0.964377,1.295814,7.3515200615,4.0971198082,4.0741758347,6.4237442017,0.385644,25.036072,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,5,"Success",0.373059,0.949356,1.306318,7.3278079033,4.0954241753,4.0842881203,6.4232959747,0.377546,25.003809,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,5,"Success",0.378024,0.949313,1.33764,7.2380161285,4.104159832,4.0760960579,6.4219517708,0.377776,24.948408,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,5,"Success",0.373951,0.958771,1.307119,7.2331838608,4.10019207,4.0728001595,6.5247998238,0.379373,25.01786,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,6,"Warmup",0.376358,0.948215,1.305883,7.2506561279,4.1063361168,4.0741758347,6.4245758057,0.380094,24.934365,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,6,"Warmup",0.377214,1.028247,1.305659,7.2393279076,4.1010560989,4.0753598213,6.4197759628,0.382443,24.996884,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,6,"Success",0.372604,1.049124,1.288679,7.3699197769,4.0984640121,4.0656638145,6.4186239243,0.383035,25.113543,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,6,"Success",0.37097,0.947545,1.302037,7.2313280106,4.0998082161,4.0719680786,6.4230079651,0.385195,24.89957,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,6,"Success",0.375667,0.948799,1.309595,7.2441282272,4.1070718765,4.0649600029,6.425632,0.387301,24.931095,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,6,"Success",0.370422,0.946264,1.305919,7.2413439751,4.0976958275,4.0729598999,6.5290241241,0.379599,25.011282,67108872,67108864,67108864
