"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberRuns",10,"NumberWarmups",1,"ErrorBound",1e-05,"CurrentTime",1496262120,"CurrentTimeLocal","Wed May 31 22:22:00 2017"
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,8,"Success",0.218864,0.865858,1.04002,0.012608,0.03488,0.038848,0.020288,0.32917,2.61697,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,8,"Success",0.221132,0.865142,1.04426,0.012416,0.035392,0.038464,0.020704,0.337551,2.63159,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,8,"Success",0.223914,0.871464,1.05168,0.012416,0.035904,0.0392,0.02096,0.331747,2.64417,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,8,"Success",0.223354,0.864964,1.04145,0.01216,0.035648,0.037408,0.020256,0.329505,2.62112,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,8,"Success",0.221111,0.864212,1.04405,0.012224,0.03488,0.038848,0.020672,0.333151,2.62588,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,8,"Success",0.22197,0.865401,1.041,0.01232,0.0352,0.038528,0.02016,0.334926,2.62591,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,8,"Success",0.221249,0.86047,1.04187,0.012544,0.03504,0.037888,0.02048,0.329157,2.61499,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,8,"Success",0.22164,0.876512,1.05228,0.01232,0.036448,0.03728,0.020288,0.328544,2.6426,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,8,"Success",0.221023,0.863032,1.03991,0.012352,0.03472,0.037984,0.019904,0.570917,2.8568,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,8,"Success",0.226916,0.860724,1.04102,0.012288,0.035488,0.038656,0.020384,0.328801,2.62038,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,9,"Success",0.223267,0.865154,1.04029,0.012064,0.035616,0.037728,0.020256,0.39975,2.69035,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,9,"Success",0.221488,0.864901,1.04023,0.012288,0.035584,0.038016,0.020672,0.328626,2.61799,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,9,"Success",0.220702,0.863298,1.03964,0.01232,0.035008,0.038976,0.020448,0.33356,2.62066,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,9,"Success",0.224877,0.860519,1.03909,0.012192,0.03504,0.037664,0.020288,0.328139,2.61447,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,9,"Success",0.22098,0.86374,1.04102,0.012416,0.035168,0.037824,0.019936,0.328593,2.61584,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,9,"Success",0.222181,0.864338,1.04049,0.01248,0.03568,0.038144,0.020544,0.33214,2.62279,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,9,"Success",0.220564,0.863175,1.03968,0.012128,0.03568,0.037408,0.02016,0.329894,2.61494,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,9,"Success",0.225077,0.862697,1.03906,0.012352,0.035392,0.037824,0.019936,0.328301,2.61706,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,9,"Success",0.220785,0.862998,1.0448,0.012192,0.03504,0.03808,0.020416,0.495383,2.78669,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,9,"Success",0.222344,0.864707,1.05237,0.012128,0.035744,0.038112,0.02048,0.334695,2.63727,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,10,"Success",0.217835,0.865493,1.03895,0.01232,0.034816,0.037728,0.02032,0.332028,2.61555,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,10,"Success",0.223984,0.859662,1.04333,0.012128,0.035104,0.037664,0.020288,0.328097,2.61635,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,10,"Success",0.221071,0.864116,1.03865,0.012224,0.03552,0.037536,0.020384,0.327769,2.61372,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,10,"Success",0.220754,0.863669,1.03828,0.012448,0.035104,0.037888,0.019904,0.327581,2.61204,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,10,"Success",0.22074,0.863171,1.03909,0.012128,0.035136,0.037632,0.019968,0.332887,2.61703,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,10,"Success",0.224369,0.858724,1.0387,0.012128,0.03888,0.03728,0.02016,0.327315,2.61362,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,10,"Success",0.226275,0.898544,1.07215,0.0112,0.035136,0.038784,0.020096,0.329125,2.68618,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,10,"Success",0.223966,0.863405,1.04004,0.012288,0.034656,0.037856,0.020256,0.332972,2.62115,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,10,"Success",0.224006,0.860229,1.05404,0.012224,0.035328,0.037888,0.020128,0.328011,2.62869,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,10,"Success",0.220909,0.863859,1.0389,0.012064,0.034976,0.037504,0.020288,0.327396,2.61222,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,11,"Success",0.221548,0.873186,1.04954,0.012224,0.036096,0.038112,0.02048,0.332663,2.64094,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,11,"Success",0.224065,0.87074,1.0473,0.012352,0.035968,0.038464,0.020352,0.330146,2.63735,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,11,"Success",0.222168,0.864971,1.04132,0.012288,0.035488,0.037984,0.020256,0.334478,2.62508,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,11,"Success",0.225135,0.863288,1.05079,0.012224,0.039808,0.038912,0.020608,0.33264,2.64018,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,11,"Success",0.223835,0.870785,1.05092,0.01264,0.036,0.038208,0.020672,0.333293,2.64364,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,11,"Success",0.223565,0.872626,1.04996,0.012352,0.035648,0.038688,0.02064,0.338216,2.64905,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,11,"Success",0.223184,0.872234,1.04579,0.012384,0.035808,0.042112,0.020064,0.333188,2.64202,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,11,"Success",0.223572,0.872221,1.05051,0.012448,0.036256,0.03872,0.020576,0.33184,2.64282,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,11,"Success",0.223616,0.872064,1.04944,0.012608,0.036256,0.038528,0.020448,0.336633,2.64649,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,11,"Success",0.223493,0.871991,1.04738,0.012224,0.03616,0.03824,0.020192,0.334672,2.64086,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,12,"Success",0.218192,0.867171,1.03962,0.012384,0.034944,0.038176,0.020256,0.333077,2.61964,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,12,"Success",0.224479,0.86014,1.03974,0.012288,0.03984,0.037792,0.020192,0.328353,2.61898,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,12,"Success",0.221402,0.863969,1.03898,0.012512,0.034784,0.037664,0.019936,0.328662,2.61478,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,12,"Success",0.220738,0.866162,1.03886,0.012096,0.035488,0.037376,0.020704,0.331868,2.61949,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,12,"Success",0.220553,0.863007,1.03903,0.012352,0.035008,0.03776,0.020416,0.332165,2.61654,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,12,"Success",0.224501,0.863888,1.04794,0.012224,0.035424,0.038464,0.020672,0.333215,2.6332,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,12,"Success",0.223673,0.872185,1.05102,0.01232,0.036224,0.038464,0.020672,0.332863,2.64469,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,12,"Success",0.224076,0.872123,1.06234,0.012096,0.035808,0.0384,0.020608,0.338491,2.66112,4104,0,0
