"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberRuns",10,"NumberWarmups",1,"ErrorBound",1e-05,"CurrentTime",1496262130,"CurrentTimeLocal","Wed May 31 22:22:10 2017"
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,9,"Success",0,0,0,0,0,0,0,0,24.7804,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,9,"Success",0,0,0,0,0,0,0,0,24.8038,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,10,"Success",0,0,0,0,0,0,0,0,24.8162,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,10,"Success",0,0,0,0,0,0,0,0,24.8531,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,10,"Success",0,0,0,0,0,0,0,0,24.8257,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,10,"Success",0,0,0,0,0,0,0,0,24.8253,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,10,"Success",0,0,0,0,0,0,0,0,24.8466,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,10,"Success",0,0,0,0,0,0,0,0,24.8618,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,10,"Success",0,0,0,0,0,0,0,0,24.8065,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,10,"Success",0,0,0,0,0,0,0,0,24.8012,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,10,"Success",0,0,0,0,0,0,0,0,24.8982,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,10,"Success",0,0,0,0,0,0,0,0,24.8764,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,11,"Success",0,0,0,0,0,0,0,0,24.8971,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,11,"Success",0,0,0,0,0,0,0,0,24.7865,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,11,"Success",0,0,0,0,0,0,0,0,25.002,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,11,"Success",0,0,0,0,0,0,0,0,24.8418,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,11,"Success",0,0,0,0,0,0,0,0,24.8023,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,11,"Success",0,0,0,0,0,0,0,0,24.8614,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,11,"Success",0,0,0,0,0,0,0,0,24.8343,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,11,"Success",0,0,0,0,0,0,0,0,24.819,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,11,"Success",0,0,0,0,0,0,0,0,24.815,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,11,"Success",0,0,0,0,0,0,0,0,24.8148,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,12,"Success",0,0,0,0,0,0,0,0,24.811,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,12,"Success",0,0,0,0,0,0,0,0,24.7955,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,12,"Success",0,0,0,0,0,0,0,0,24.8226,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,12,"Success",0,0,0,0,0,0,0,0,24.8164,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,12,"Success",0,0,0,0,0,0,0,0,24.8015,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,12,"Success",0,0,0,0,0,0,0,0,24.7939,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,12,"Success",0,0,0,0,0,0,0,0,24.8905,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,12,"Success",0,0,0,0,0,0,0,0,24.9991,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,12,"Success",0,0,0,0,0,0,0,0,24.7849,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,12,"Success",0,0,0,0,0,0,0,0,24.832,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,13,"Success",0,0,0,0,0,0,0,0,24.8134,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,13,"Success",0,0,0,0,0,0,0,0,24.8017,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,13,"Success",0,0,0,0,0,0,0,0,24.8679,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,13,"Success",0,0,0,0,0,0,0,0,24.8251,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,13,"Success",0,0,0,0,0,0,0,0,24.8497,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,13,"Success",0,0,0,0,0,0,0,0,24.7917,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,13,"Success",0,0,0,0,0,0,0,0,24.816,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,13,"Success",0,0,0,0,0,0,0,0,24.8592,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,13,"Success",0,0,0,0,0,0,0,0,24.8458,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,13,"Success",0,0,0,0,0,0,0,0,24.8155,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,14,"Success",0,0,0,0,0,0,0,0,24.8266,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,14,"Success",0,0,0,0,0,0,0,0,24.8027,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,14,"Success",0,0,0,0,0,0,0,0,24.8089,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,14,"Success",0,0,0,0,0,0,0,0,24.8148,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,14,"Success",0,0,0,0,0,0,0,0,25.019,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,14,"Success",0,0,0,0,0,0,0,0,25.0011,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,14,"Success",0,0,0,0,0,0,0,0,24.7811,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,14,"Success",0,0,0,0,0,0,0,0,24.8104,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,14,"Success",0,0,0,0,0,0,0,0,24.7766,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,14,"Success",0,0,0,0,0,0,0,0,24.7911,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,15,"Success",0,0,0,0,0,0,0,0,24.8109,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,15,"Success",0,0,0,0,0,0,0,0,24.8312,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,15,"Success",0,0,0,0,0,0,0,0,24.815,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,3,15,"Success",0,0,0,0,0,0,0,0,24.813,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,4,15,"Success",0,0,0,0,0,0,0,0,24.8112,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,5,15,"Success",0,0,0,0,0,0,0,0,24.842,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,6,15,"Success",0,0,0,0,0,0,0,0,24.804,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,7,15,"Success",0,0,0,0,0,0,0,0,24.8538,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,8,15,"Success",0,0,0,0,0,0,0,0,24.8221,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,9,15,"Success",0,0,0,0,0,0,0,0,24.8177,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,0,16,"Success",0,0,0,0,0,0,0,0,24.8133,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,1,16,"Success",0,0,0,0,0,0,0,0,24.8172,67108872,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",16777216,0,0,2,16,"Success",0,0,0,0,0,0,0,0,25.1953,67108872,0,0
