; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 65.5871
; "Time_ContextDestroy [ms]", 154.793
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.224841,0.861239,1.04015,0.01168,0.033696,0.035296,0.0192,0.334003,2.6321,4104,4096,4096,12
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.22582,0.866193,1.04885,0.01168,0.033696,0.035488,0.019552,0.330802,2.647,4104,4096,4096,12
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.224625,0.861923,1.04296,0.011808,0.033536,0.036032,0.019552,0.329136,2.63089,4104,4096,4096,13
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.223925,0.862053,1.04206,0.011648,0.033312,0.035392,0.019616,0.334885,2.63414,4104,4096,4096,13
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.224602,0.857621,1.04429,0.011616,0.033536,0.03584,0.019616,0.329955,2.62848,4104,4096,4096,13
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.224477,0.860915,1.04003,0.011744,0.033856,0.035424,0.019456,0.329496,2.62714,4104,4096,4096,13
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225897,0.862052,1.04061,0.011744,0.034208,0.035776,0.019488,0.329836,2.63172,4104,4096,4096,13
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.227927,0.861797,1.04399,0.011872,0.034304,0.035808,0.019456,0.331433,2.63821,4104,4096,4096,14
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.229194,0.904229,1.06855,0.011456,0.034592,0.035744,0.017888,0.326897,2.69925,4104,4096,4096,14
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.224249,0.861333,1.03951,0.011872,0.033248,0.035552,0.019264,0.334384,2.6306,4104,4096,4096,14
