"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", NA, "MemoryFree [MiB]", NA, "MemClock [MHz]", NA, "GPUClock [MHz]", NA, "CUDA Runtime", NA, "cufft", NA
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.55961,0,0,0,12
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.59091,0,0,0,12
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.5551,0,0,0,12
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.64102,0,0,0,12
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.63913,0,0,0,12
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.55842,0,0,0,13
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.58551,0,0,0,13
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.54488,0,0,0,13
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.54542,0,0,0,13
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.54127,0,0,0,13
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.5633,0,0,0,14
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.5966,0,0,0,14
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.56181,0,0,0,14
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.55305,0,0,0,14
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.55828,0,0,0,14
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.55861,0,0,0,15
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.58962,0,0,0,15
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.55828,0,0,0,15
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.55332,0,0,0,15
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.55607,0,0,0,15
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.69423,0,0,0,16
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.60016,0,0,0,16
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.56285,0,0,0,16
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.56357,0,0,0,16
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.55812,0,0,0,16
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.55593,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.58758,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.56996,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.55574,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.54688,0,0,0,17
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.55534,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0,0,0,0,0,0,0,0,2.58882,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0,0,0,0,0,0,0,0,2.54795,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0,0,0,0,0,0,0,0,2.54884,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0,0,0,0,0,0,0,0,2.54712,0,0,0,18
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0,0,0,0,0,0,0,0,2.56127,0,0,0,19
